time,v1,v2,v3,v4,v5,v6,,a1,a2,a3,a4,a5,a6,,q1,q2,q3,q4,q5,q6,
1.268,2.106600943,0.182901388,-0.688032375,-0.525780682,-4.07E-05,-0.000121513,,0.317574106,-0.233073536,0.876768299,0.670008928,5.18E-05,0.000154846,,0.410311825,-1.383971259,0.868003981,-2.107856285,-1.57083785,-0.00012412,
1.27,2.107238664,0.182434991,-0.686277901,-0.524439948,-4.05E-05,-0.000121203,,0.318860168,-0.233198127,0.87723698,0.670367085,5.18E-05,0.000154929,,0.414525026,-1.383605456,0.866627917,-2.108907846,-1.570837931,-0.000124363,
1.272,2.107878943,0.181968342,-0.684522475,-0.523098486,-4.04E-05,-0.000120893,,0.320139794,-0.233324623,0.877712829,0.670730719,5.19E-05,0.000155013,,0.418739504,-1.383240586,0.865255361,-2.109956726,-1.570838012,-0.000124606,
1.274,2.108521786,0.181501438,-0.682766089,-0.521756291,-4.03E-05,-0.000120583,,0.321421325,-0.233452299,0.878193118,0.671097747,5.19E-05,0.000155098,,0.422955262,-1.382876649,0.863886316,-2.111002923,-1.570838093,-0.000124847,
1.276,2.109167174,0.181034273,-0.681008727,-0.520413349,-4.02E-05,-0.000120273,,0.322693921,-0.233582081,0.878681328,0.671470827,5.19E-05,0.000155184,,0.427172305,-1.382513647,0.862520784,-2.112046436,-1.570838174,-0.000125088,
1.278,2.109815111,0.180566847,-0.679250379,-0.519069655,-4.01E-05,-0.000119962,,0.323968441,-0.233713028,0.87917392,0.671847256,5.19E-05,0.000155271,,0.43139064,-1.382151578,0.861158766,-2.113087262,-1.570838254,-0.000125329,
1.28,2.110465584,0.180099156,-0.677491032,-0.517725197,-4.00E-05,-0.000119652,,0.325236924,-0.233845816,0.879673436,0.672228976,5.20E-05,0.000155359,,0.43561027,-1.381790444,0.859800266,-2.114125402,-1.570838335,-0.000125569,
1.282,2.111118566,0.179631193,-0.675730667,-0.516379961,-3.99E-05,-0.000119341,,0.326490621,-0.233981165,0.880182589,0.672618061,5.20E-05,0.000155449,,0.439831201,-1.381430246,0.858445284,-2.115160852,-1.570838415,-0.000125808,
1.284,2.111774047,0.179162957,-0.673969271,-0.515033937,-3.98E-05,-0.00011903,,0.327740493,-0.234118131,0.880697821,0.673011791,5.20E-05,0.00015554,,0.444053438,-1.381070984,0.857093822,-2.116193612,-1.570838494,-0.000126047,
1.286,2.112430046,0.178694442,-0.672206826,-0.513687111,-3.97E-05,-0.000118718,,0.327999897,-0.234257637,0.881222612,0.673412825,5.21E-05,0.000155633,,0.448276986,-1.380712658,0.855745884,-2.11722368,-1.570838574,-0.000126285,
1.288,2.113074556,0.178225644,-0.670443318,-0.512339474,-3.96E-05,-0.000118407,,0.322254874,-0.234398872,0.881753903,0.673818828,5.21E-05,0.000155726,,0.452501846,-1.380355269,0.85440147,-2.118251054,-1.570838654,-0.000126522,
1.29,2.113694162,0.177756563,-0.668678745,-0.510991022,-3.95E-05,-0.000118095,,0.309802836,-0.234540521,0.882286753,0.674226021,5.21E-05,0.000155821,,0.456727995,-1.379998818,0.853060583,-2.119275733,-1.570838733,-0.000126759,
1.292,2.114275428,0.177287197,-0.6669131,-0.509641751,-3.94E-05,-0.000117783,,0.290633181,-0.234682933,0.882822475,0.674635409,5.22E-05,0.000155915,,0.460955384,-1.379643304,0.851723226,-2.120297715,-1.570838812,-0.000126995,
1.294,2.114804994,0.176817552,-0.665146404,-0.508291677,-3.93E-05,-0.000117471,,0.264783061,-0.234822562,0.883347725,0.675036795,5.22E-05,0.000156008,,0.465183935,-1.37928873,0.8503894,-2.121316999,-1.570838891,-0.000127231,
1.296,2.115269534,0.176347637,-0.663378693,-0.506940828,-3.92E-05,-0.000117159,,0.232269893,-0.234957517,0.883855397,0.675424747,5.22E-05,0.000156098,,0.469413545,-1.378935095,0.849059107,-2.122333582,-1.570838969,-0.000127466,
1.298,2.115655754,0.175877465,-0.661610016,-0.50558924,-3.91E-05,-0.000116847,,0.193109964,-0.235085981,0.884338649,0.675794039,5.22E-05,0.000156183,,0.473644084,-1.3785824,0.847732349,-2.123347464,-1.570839048,-0.0001277,
1.3,2.115950486,0.17540706,-0.659840463,-0.504236982,-3.90E-05,-0.000116534,,0.147366108,-0.23520237,0.884776476,0.676128618,5.23E-05,0.00015626,,0.477875395,-1.378230645,0.846409129,-2.124358642,-1.570839126,-0.000127934,
1.302,2.116140642,0.174936454,-0.658070153,-0.502884146,-3.89E-05,-0.000116222,,0.095077918,-0.235303034,0.885155151,0.676417994,5.23E-05,0.000156327,,0.482107296,-1.377879831,0.845089449,-2.125367116,-1.570839204,-0.000128167,
1.304,2.116213293,0.174465692,-0.656299256,-0.501530862,-3.88E-05,-0.000115909,,0.036325601,-0.235381054,0.885448643,0.676642275,5.23E-05,0.000156379,,0.486339577,-1.377529958,0.843773308,-2.126372884,-1.570839282,-0.000128399,
1.306,2.116155682,0.173994834,-0.654527997,-0.500177301,-3.87E-05,-0.000115596,,-0.028805777,-0.235429093,0.885629356,0.676780372,5.23E-05,0.000156411,,0.490572004,-1.377181026,0.84246071,-2.127375946,-1.570839359,-0.000128631,
1.308,2.115955177,0.173523951,-0.652756644,-0.498823669,-3.86E-05,-0.000115283,,-0.100252264,-0.23544156,0.885676253,0.67681621,5.23E-05,0.000156419,,0.494804315,-1.376833037,0.841151654,-2.128376301,-1.570839436,-0.000128862,
1.31,2.115599363,0.173053132,-0.650985534,-0.497470221,-3.85E-05,-0.00011497,,-0.177907117,-0.23540939,0.885555237,0.676723732,5.23E-05,0.000156398,,0.499036226,-1.376485989,0.83984614,-2.129373948,-1.570839514,-0.000129093,
1.312,2.115075987,0.172582481,-0.649215054,-0.496117256,-3.84E-05,-0.000114658,,-0.261687731,-0.235325506,0.885239685,0.676482593,5.23E-05,0.000156342,,0.503267424,-1.376139882,0.838544169,-2.130368888,-1.57083959,-0.000129323,
1.314,2.114372966,0.172112116,-0.647445649,-0.494765112,-3.83E-05,-0.000114345,,-0.351510488,-0.235182723,0.884702567,0.676072138,5.23E-05,0.000156247,,0.507497576,-1.375794717,0.837245739,-2.131361123,-1.570839667,-0.000129552,
1.316,2.113478415,0.171642171,-0.645677825,-0.493414176,-3.81E-05,-0.000114033,,-0.44727588,-0.234972546,0.883911931,0.67546795,5.22E-05,0.000156108,,0.511726322,-1.375450493,0.835950848,-2.132350653,-1.570839744,-0.000129781,
1.318,2.112380598,0.171172794,-0.643912139,-0.492064873,-3.80E-05,-0.000113721,,-0.548908606,-0.234688463,0.882843278,0.674651306,5.22E-05,0.000155919,,0.515953279,-1.375107209,0.834659492,-2.133337482,-1.57083982,-0.000130009,
1.32,2.111067968,0.170704149,-0.642149206,-0.490717675,-3.79E-05,-0.00011341,,-0.656314887,-0.234322436,0.881466368,0.673599099,5.21E-05,0.000155676,,0.52017804,-1.374764863,0.833371668,-2.134321611,-1.570839896,-0.000130236,
1.322,2.10952914,0.170236414,-0.640389696,-0.489373093,-3.78E-05,-0.000113099,,-0.769413906,-0.233867469,0.879754889,0.672291221,5.20E-05,0.000155373,,0.524400176,-1.374423455,0.83208737,-2.135303047,-1.570839972,-0.000130463,
1.324,2.107752865,0.169769779,-0.638634323,-0.488031672,-3.77E-05,-0.000112789,,-0.888137507,-0.233317608,0.877686442,0.670710555,5.19E-05,0.000155008,,0.528619235,-1.374082982,0.83080659,-2.136281793,-1.570840048,-0.00013069,
1.326,2.105730018,0.169304448,-0.636883858,-0.486694,-3.76E-05,-0.00011248,,-1.011423307,-0.232665375,0.875232892,0.6688356,5.17E-05,0.000154575,,0.53283474,-1.373743443,0.829529322,-2.137257856,-1.570840123,-0.000130915,
1.328,2.103461634,0.168840636,-0.635139106,-0.485360696,-3.75E-05,-0.000112172,,-1.134192308,-0.231905851,0.872375741,0.666652222,5.15E-05,0.00015407,,0.5370462,-1.373404834,0.828255554,-2.138231244,-1.570840198,-0.00013114,
1.33,2.100950312,0.16837857,-0.633400919,-0.484032408,-3.74E-05,-0.000111865,,-1.255661098,-0.231033306,0.869093428,0.664143944,5.13E-05,0.000153491,,0.541253124,-1.373067152,0.826985276,-2.139201966,-1.570840273,-0.000131364,
1.332,2.098198811,0.167918487,-0.631670195,-0.482709823,-3.73E-05,-0.000111559,,-1.37575034,-0.230041385,0.865362053,0.661292502,5.11E-05,0.000152832,,0.545455024,-1.372730395,0.825718474,-2.14017003,-1.570840348,-0.000131588,
1.334,2.09520995,0.167460631,-0.62994785,-0.481393641,-3.72E-05,-0.000111255,,-1.494430552,-0.228927721,0.861172711,0.658091089,5.09E-05,0.000152092,,0.549651422,-1.372394558,0.824455133,-2.14113545,-1.570840423,-0.000131811,
1.336,2.091988595,0.167005255,-0.628234829,-0.480084584,-3.71E-05,-0.000110952,,-1.610677352,-0.227688387,0.856510624,0.654528415,5.06E-05,0.000151268,,0.553841842,-1.372059637,0.823195238,-2.142098237,-1.570840497,-0.000132034,
1.338,2.088549692,0.16655261,-0.626532086,-0.478783382,-3.70E-05,-0.000110652,,-1.719451582,-0.226322124,0.851371061,0.650600863,5.03E-05,0.000150361,,0.558025819,-1.371725627,0.821938768,-2.143058407,-1.570840572,-0.000132256,
1.34,2.084909575,0.166102949,-0.624840565,-0.477490755,-3.69E-05,-0.000110353,,-1.82005851,-0.224830782,0.845760982,0.646313752,5.00E-05,0.00014937,,0.562202918,-1.371392521,0.820685704,-2.144015973,-1.570840646,-0.000132477,
1.342,2.081084585,0.16565652,-0.623161202,-0.476207419,-3.68E-05,-0.000110056,,-1.91249516,-0.223214604,0.839681294,0.641667775,4.96E-05,0.000148296,,0.566372738,-1.371060315,0.819436023,-2.144970955,-1.570840719,-0.000132698,
1.344,2.07709082,0.165213552,-0.621494862,-0.474934036,-3.67E-05,-0.000109762,,-1.996882034,-0.221483642,0.83316982,0.636691836,4.92E-05,0.000147146,,0.570534907,-1.370729002,0.8181897,-2.14592337,-1.570840793,-0.000132918,
1.346,2.072944166,0.164774258,-0.619842341,-0.473671212,-3.66E-05,-0.00010947,,-2.073327096,-0.219646949,0.826260608,0.631411953,4.88E-05,0.000145926,,0.574689088,-1.370398575,0.816946711,-2.146873238,-1.570840867,-0.000133137,
1.348,2.06866031,0.164338833,-0.618204372,-0.472419508,-3.65E-05,-0.000109181,,-2.141928216,-0.217712766,0.818984664,0.625851821,4.84E-05,0.000144641,,0.578834977,-1.370069027,0.815707026,-2.14782058,-1.57084094,-0.000133356,
1.35,2.064254504,0.163907435,-0.616581554,-0.471179383,-3.64E-05,-0.000108894,,-2.202902698,-0.215698825,0.811408688,0.620062411,4.79E-05,0.000143303,,0.582972297,-1.369740349,0.814470617,-2.148765419,-1.570841013,-0.000133575,
1.352,2.059741614,0.163480193,-0.614974369,-0.469951204,-3.63E-05,-0.000108611,,-2.25644505,-0.213621034,0.803592522,0.614089452,4.75E-05,0.000141922,,0.587100806,-1.369412534,0.813237454,-2.149707778,-1.570841086,-0.000133792,
1.354,2.055135941,0.163057189,-0.613383125,-0.468735207,-3.62E-05,-0.00010833,,-2.302836708,-0.211502194,0.795621942,0.607998493,4.70E-05,0.000140515,,0.59122029,-1.369085574,0.812007505,-2.15064768,-1.570841158,-0.00013401,
1.356,2.050451213,0.162638458,-0.611807957,-0.467531495,-3.61E-05,-0.000108051,,-2.342363829,-0.209365502,0.787584201,0.601856211,4.65E-05,0.000139095,,0.595330561,-1.36875946,0.810780739,-2.151585151,-1.570841231,-0.000134226,
1.358,2.045700636,0.162223993,-0.610248838,-0.466340047,-3.61E-05,-0.000107776,,-2.375288689,-0.207232245,0.779559387,0.595723807,4.61E-05,0.000137678,,0.599431464,-1.368434183,0.809557123,-2.152520214,-1.570841303,-0.000134442,
1.36,2.040896736,0.161813734,-0.608705537,-0.465160687,-3.60E-05,-0.000107503,,-2.401950137,-0.205129798,0.771650472,0.589679971,4.56E-05,0.000136281,,0.603522865,-1.368109735,0.808336625,-2.153452894,-1.570841375,-0.000134658,
1.362,2.036051411,0.161407566,-0.607177631,-0.463993092,-3.59E-05,-0.000107234,,-2.422662257,-0.203083562,0.763953009,0.583797723,4.51E-05,0.000134922,,0.607604659,-1.367786107,0.807119214,-2.154383215,-1.570841447,-0.000134873,
1.364,2.031175942,0.161005329,-0.605664509,-0.462836794,-3.58E-05,-0.000106966,,-2.437734593,-0.201118583,0.756561216,0.578149062,4.47E-05,0.000133616,,0.611676761,-1.367463292,0.805904859,-2.155311201,-1.570841519,-0.000135087,
1.366,2.026280975,0.160606808,-0.604165366,-0.461691179,-3.57E-05,-0.000106702,,-2.447483482,-0.199260456,0.749571378,0.572807566,4.43E-05,0.000132382,,0.615739113,-1.367141281,0.80469353,-2.156236875,-1.57084159,-0.000135301,
1.368,2.021376574,0.160211743,-0.602679221,-0.460555496,-3.56E-05,-0.000106439,,-2.452200625,-0.19753282,0.743072412,0.567841186,4.39E-05,0.000131234,,0.619791675,-1.366820068,0.803485199,-2.157160257,-1.570841662,-0.000135515,
1.37,2.016472204,0.159819823,-0.601204911,-0.459428857,-3.55E-05,-0.000106179,,-2.452184654,-0.195959868,0.737155335,0.563319473,4.36E-05,0.000130189,,0.623834428,-1.366499644,0.802279841,-2.158081368,-1.570841733,-0.000135728,
1.372,2.011576762,0.159430693,-0.599741096,-0.458310239,-3.54E-05,-0.00010592,,-2.447721243,-0.194564769,0.731907296,0.559309025,4.32E-05,0.000129262,,0.627867373,-1.366180005,0.801077431,-2.159000226,-1.570841804,-0.00013594,
1.374,2.006698602,0.159043955,-0.598286275,-0.457198494,-3.53E-05,-0.000105663,,-2.439080097,-0.193369421,0.727410674,0.555872796,4.30E-05,0.000128468,,0.631890526,-1.365861143,0.799877949,-2.159916846,-1.570841875,-0.000136152,
1.376,2.001843575,0.158659162,-0.596838775,-0.456092343,-3.53E-05,-0.000105408,,-2.427513556,-0.192396285,0.723749965,0.553075355,4.28E-05,0.000127821,,0.635903923,-1.365543055,0.798681376,-2.160831243,-1.570841946,-0.000136363,
1.378,1.997007021,0.158275834,-0.595396783,-0.454990401,-3.52E-05,-0.000105153,,-2.418276837,-0.191664215,0.720996087,0.550970896,4.26E-05,0.000127335,,0.639907611,-1.365225737,0.797487699,-2.161743428,-1.570842016,-0.000136574,
1.38,1.992182384,0.15789345,-0.593958343,-0.453891174,-3.51E-05,-0.000104899,,-2.412318413,-0.191191971,0.719219616,0.549613352,4.25E-05,0.000127021,,0.643901625,-1.364909185,0.796296905,-2.162653409,-1.570842087,-0.000136784,
1.382,1.987362625,0.157511452,-0.592521358,-0.452793059,-3.50E-05,-0.000104645,,-2.409879652,-0.190998683,0.718492512,0.549057714,4.25E-05,0.000126893,,0.647885989,-1.364593398,0.795108989,-2.163561191,-1.570842157,-0.000136994,
1.384,1.982540414,0.157129261,-0.591083642,-0.451694385,-3.49E-05,-0.000104391,,-2.411105345,-0.191095827,0.718857946,0.549336971,4.25E-05,0.000126957,,0.651860715,-1.364278376,0.793923946,-2.164466777,-1.570842227,-0.000137203,
1.386,1.977708116,0.15674627,-0.589642919,-0.450593413,-3.48E-05,-0.000104137,,-2.416148804,-0.191495554,0.720361626,0.550486053,4.26E-05,0.000127223,,0.655825796,-1.363964117,0.792741779,-2.165370166,-1.570842297,-0.000137412,
1.388,1.972857852,0.156361855,-0.588196839,-0.449488347,-3.48E-05,-0.000103881,,-2.425132139,-0.192207542,0.723039958,0.552532782,4.27E-05,0.000127696,,0.659781212,-1.363650624,0.791562493,-2.166271353,-1.570842366,-0.00013762,
1.39,1.967981678,0.155975386,-0.586743034,-0.448377379,-3.47E-05,-0.000103625,,-2.438087137,-0.19323431,0.72690242,0.555484399,4.29E-05,0.000128378,,0.663726927,-1.363337901,0.790386099,-2.16717033,-1.570842436,-0.000137828,
1.392,1.963071567,0.155586228,-0.585279112,-0.447258678,-3.46E-05,-0.000103366,,-2.455055517,-0.194579165,0.731961451,0.559350409,4.32E-05,0.000129272,,0.667662891,-1.36302595,0.789212613,-2.168067084,-1.570842505,-0.000138035,
1.394,1.958119744,0.155193763,-0.583802753,-0.446130474,-3.45E-05,-0.000103105,,-2.4759113,-0.196232122,0.738179489,0.564102111,4.36E-05,0.00013037,,0.671589034,-1.362714778,0.788042055,-2.168961602,-1.570842574,-0.000138242,
1.396,1.95311868,0.154797396,-0.582311712,-0.44499105,-3.44E-05,-0.000102842,,-2.500532104,-0.198183481,0.745520048,0.56971162,4.40E-05,0.000131666,,0.675505273,-1.36240439,0.786874449,-2.169853863,-1.570842643,-0.000138448,
1.398,1.94806107,0.154396548,-0.580803814,-0.443838744,-3.43E-05,-0.000102576,,-2.52880493,-0.200424287,0.753949437,0.576153192,4.45E-05,0.000133155,,0.679411511,-1.362094795,0.785709826,-2.170743845,-1.570842712,-0.000138654,
1.4,1.942940139,0.153990681,-0.579277036,-0.442672011,-3.42E-05,-0.000102306,,-2.560465808,-0.202933618,0.763388956,0.583366685,4.51E-05,0.000134822,,0.683307633,-1.361786002,0.784548218,-2.171631522,-1.570842781,-0.000138859,
1.402,1.937749609,0.153579297,-0.577729507,-0.44148942,-3.41E-05,-0.000102033,,-2.595264938,-0.205691676,0.773764127,0.591295184,4.57E-05,0.000136654,,0.687193513,-1.361478021,0.783389664,-2.172516866,-1.570842849,-0.000139064,
1.404,1.932483861,0.153161952,-0.576159553,-0.440289693,-3.40E-05,-0.000101755,,-2.632873747,-0.20867242,0.784976989,0.599863831,4.64E-05,0.000138635,,0.691069012,-1.361170862,0.782234205,-2.173399845,-1.570842917,-0.000139268,
1.406,1.927137931,0.152738253,-0.574565693,-0.439071696,-3.39E-05,-0.000101474,,-2.672964993,-0.211849913,0.796929976,0.608998066,4.71E-05,0.000140746,,0.69493398,-1.360864538,0.781081886,-2.174280425,-1.570842986,-0.000139471,
1.408,1.921707478,0.152307854,-0.572946633,-0.437834443,-3.39E-05,-0.000101188,,-2.715226679,-0.215199427,0.809530068,0.618626806,4.78E-05,0.000142971,,0.698788256,-1.360559062,0.779932755,-2.175158568,-1.570843053,-0.000139674,
1.41,1.916188911,0.151870471,-0.571301303,-0.436577114,-3.38E-05,-0.000100897,,-2.759283234,-0.218691196,0.82266529,0.628664482,4.86E-05,0.000145291,,0.702631671,-1.360254446,0.778786861,-2.176034237,-1.570843121,-0.000139877,
1.412,1.910579361,0.151425878,-0.569628846,-0.435299055,-3.37E-05,-0.000100602,,-2.804775199,-0.222296731,0.836228472,0.639029197,4.94E-05,0.000147686,,0.706464049,-1.359950705,0.777644259,-2.176907391,-1.570843189,-0.000140079,
1.414,1.904876665,0.150973902,-0.567928618,-0.433999775,-3.36E-05,-0.000100302,,-2.851347987,-0.225987928,0.850113895,0.649640162,5.02E-05,0.000150139,,0.710285208,-1.359647853,0.776505001,-2.177777989,-1.570843256,-0.00014028,
1.416,1.899079367,0.150514428,-0.566200185,-0.432678941,-3.35E-05,-1.00E-04,,-2.898649152,-0.229736854,0.864216481,0.660417077,5.11E-05,0.000152629,,0.714094961,-1.359345906,0.775369144,-2.178645989,-1.570843323,-0.00014048,
1.418,1.893186682,0.150047395,-0.564443313,-0.431336374,-3.33E-05,-9.97E-05,,-2.946342204,-0.23351684,0.878435904,0.671283279,5.19E-05,0.00015514,,0.71789312,-1.359044877,0.774236743,-2.179511347,-1.57084339,-0.00014068,
1.42,1.887198497,0.149572792,-0.562657968,-0.429972049,-3.32E-05,-9.94E-05,,-2.994092693,-0.237301377,0.892672453,0.682162567,5.27E-05,0.000157655,,0.721679493,-1.358744782,0.773107857,-2.180374019,-1.570843457,-0.00014088,
1.422,1.88111535,0.149090663,-0.560844311,-0.428586088,-3.31E-05,-9.91E-05,,-3.041573644,-0.241064553,0.90682864,0.692980444,5.36E-05,0.000160155,,0.72545389,-1.358445636,0.771982541,-2.181233964,-1.570843523,-0.000141078,
1.424,1.874938407,0.1486011,-0.559002689,-0.427178758,-3.30E-05,-9.87E-05,,-3.088471187,-0.244781489,0.920810888,0.7036654,5.44E-05,0.000162624,,0.729216121,-1.358147455,0.770860852,-2.182091136,-1.570843589,-0.000141277,
1.426,1.86866946,0.148104245,-0.557133637,-0.425750465,-3.29E-05,-9.84E-05,,-3.134473417,-0.248427466,0.934526202,0.714146371,5.52E-05,0.000165047,,0.732965997,-1.357850253,0.769742847,-2.182945493,-1.570843655,-0.000141474,
1.428,1.862310852,0.147600284,-0.555237852,-0.424301744,-3.28E-05,-9.81E-05,,-3.179304019,-0.251980583,0.947892203,0.724360403,5.60E-05,0.000167407,,0.736703336,-1.357554044,0.76862858,-2.183796994,-1.570843721,-0.000141671,
1.43,1.85586547,0.147089445,-0.553316197,-0.422833253,-3.27E-05,-9.77E-05,,-3.222690968,-0.255419282,0.960827785,0.734245519,5.68E-05,0.000169692,,0.740427958,-1.357258844,0.767518104,-2.184645598,-1.570843787,-0.000141867,
1.432,1.849336743,0.146572001,-0.551369692,-0.421345773,-3.26E-05,-9.74E-05,,-3.26436382,-0.258722127,0.97325232,0.743740101,5.75E-05,0.000171886,,0.744139689,-1.356964665,0.766411472,-2.185491264,-1.570843852,-0.000142062,
1.434,1.842728471,0.146048252,-0.549399472,-0.41984017,-3.25E-05,-9.70E-05,,-3.304135812,-0.261874317,0.985110123,0.752801599,5.82E-05,0.00017398,,0.747838363,-1.356671521,0.765308732,-2.186333956,-1.570843917,-0.000142257,
1.436,1.83604483,0.14551853,-0.547406781,-0.418317394,-3.23E-05,-9.67E-05,,-3.34182064,-0.264861086,0.996345649,0.761387565,5.89E-05,0.000175965,,0.751523819,-1.356379424,0.764209933,-2.187173636,-1.570843982,-0.000142451,
1.438,1.829290342,0.144983193,-0.545392967,-0.416778478,-3.22E-05,-9.63E-05,,-3.377244048,-0.267668622,1.006906946,0.769458298,5.95E-05,0.00017783,,0.755195909,-1.356088387,0.76311512,-2.188010271,-1.570844047,-0.000142645,
1.44,1.822469712,0.144442613,-0.543359433,-0.415224492,-3.21E-05,-9.60E-05,,-3.410314894,-0.270289702,1.016766839,0.776993033,6.01E-05,0.000179571,,0.75885449,-1.355798421,0.762024334,-2.188843828,-1.570844111,-0.000142837,
1.442,1.81558783,0.143897179,-0.541307637,-0.41365655,-3.20E-05,-9.56E-05,,-3.440941218,-0.272717038,1.025897911,0.783970817,6.06E-05,0.000181184,,0.762499429,-1.355509536,0.760937615,-2.189674277,-1.570844176,-0.000143029,
1.444,1.808649553,0.143347276,-0.539239028,-0.41207576,-3.19E-05,-9.52E-05,,-3.469138557,-0.274951861,1.034304794,0.79039519,6.11E-05,0.000182668,,0.766130605,-1.355221741,0.759855,-2.19050159,-1.57084424,-0.00014322,
1.446,1.801659707,0.142793285,-0.537155043,-0.41048322,-3.17E-05,-9.49E-05,,-3.494922738,-0.276995426,1.041992207,0.796269758,6.16E-05,0.000184026,,0.769747904,-1.354935047,0.758776522,-2.191325741,-1.570844303,-0.000143411,
